Accommodates,Bathrooms,Bedrooms,Beds,Check.In,Check.Out,Property.type,Room.type,Extra.people,Weekly.discount,Monthly.discount,Cancellation,Response.time,ID,price,e,city,price_per_indv
2, 1,1,1, Anytime after 3PM, 12PM (noon), Loft, Entire home/apt,, 0%, 3%, Strict, within an hour,6610929,47,152,la,23.5
2, 1,1,1,,, Apartment, Private room, No Charge, 8%, 30%, Strict, within a few hours,3104167,199,153,la,99.5
2, 1.5 (Private),1,1,,, Condominium, Entire home/apt, No Charge, 10%, 0%, Flexible, within an hour,13811638,62,154,la,31
1, 1 (Private),1,1, Anytime after 3PM, 11AM, House, Private room,, 0%, 0%, Flexible, within an hour,3812683,33,155,la,33
1, 0,1,1,,, Apartment, Private room,,,, Moderate, within an hour,12406971,95,156,la,95
1, 1,1,1, 5PM - 10PM, 9AM, Apartment, Shared room,, 5%, 5%, Moderate, within an hour,5241804,110,157,la,110
1, 1,1,1,,, Condominium, Private room,, 0%, 1%, Flexible, within an hour,4116697,87,158,la,87
2, 1,1,1, 3PM - 11PM, 12PM (noon), House, Private room, No Charge, 0%, 0%, Flexible, within an hour,11264054,104,159,la,52
2, 2 (Shared),1,1, Anytime after 1PM, 11AM, House, Private room, No Charge, 0%, 0%, Moderate, within an hour,8571568,98,160,la,49
2, 1 (Shared),1,1, Anytime after 1PM, 11AM, Tipi, Private room, No Charge, 10%, 20%, Moderate, within a few hours,13883611,99,161,la,49.5
2, 1,0,1, Anytime after 4PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 5%, 0%, Strict, within an hour,6600821,110,162,la,55
2, 1,1,1,,, House, Private room, No Charge, 10%, 20%, Flexible, within an hour,4492014,129,163,la,64.5
2, 1,1,1, Anytime after 4PM, 11AM, House, Private room,, 0%, 0%, Moderate, within an hour,4526349,95,164,la,47.5
3, 1 (Private),0,1, 2PM - 11PM, 11AM, Other, Entire home/apt, $20 / night after 2 guests, 0%, 0%, Strict, within an hour,6641924,46,165,la,15.3333333333333
2, 1 (Shared),1,1,,, Apartment, Private room, $10 / night after the first guest, 10%, 15%, Strict, within an hour,11907915,112,166,la,56
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 0%, 0%, Strict, within an hour,12741265,95,167,la,47.5
2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt,, 0%, 0%, Moderate, within an hour,6317910,59,168,la,29.5
2, 1,1,1,,, House, Entire home/apt, No Charge, 0%, 0%, Flexible, within a few hours,11463528,120,169,la,60
2, 1,1,2, Anytime after 1PM, 10AM, Apartment, Entire home/apt,, 10%, 25%, Moderate, within a few hours,4379659,45,170,la,22.5
